artist_key,artist_name,platform,canonical_url,evidence_sources,evidence_url,confidence,status,discovery_date,verification_date
"el bogueto","El Bogueto","tiktok","https://www.tiktok.com/@elboguetobrrr","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC-6lK20fJE_YVW_nshsDwaA/about","95","verified","2026-08-16","2026-08-16"
"el cartel de nuevo leon","El Cartel de Nuevo Leon","instagram","https://www.instagram.com/elcarteldenuevoleon","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCN7FySFq-2pgUBcnN6SUgkA/about","95","verified","2026-08-16","2026-08-16"
"el cartel de nuevo leon","El Cartel de Nuevo Leon","tiktok","https://www.tiktok.com/@lalopena.ecdnl","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCN7FySFq-2pgUBcnN6SUgkA/about","95","verified","2026-08-16","2026-08-16"
"el chapo de sinaloa","El Chapo De Sinaloa","facebook","https://www.facebook.com/elchapoodesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCCfO9Dmk82SsAXKAeTi5QcA/about","95","verified","2026-08-16","2026-08-16"
"el chapo de sinaloa","El Chapo De Sinaloa","instagram","https://www.instagram.com/elchapo_oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCCfO9Dmk82SsAXKAeTi5QcA/about","95","verified","2026-08-16","2026-08-16"
"el coyote y su banda tierra santa","El Coyote Y Su Banda Tierra Santa","facebook","https://www.facebook.com/lashuellasdelamo","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"el de la guitarra","EL DE LA GUITARRA","facebook","https://www.facebook.com/ElDeLaGuitarraOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCD8NaKkZS8PuUOHqop7AYOA/about","95","verified","2026-08-16","2026-08-16"
"el de la guitarra","EL DE LA GUITARRA","instagram","https://www.instagram.com/eldelaguitarra.oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCD8NaKkZS8PuUOHqop7AYOA/about","95","verified","2026-08-16","2026-08-16"
"el de la guitarra","EL DE LA GUITARRA","tiktok","https://www.tiktok.com/@eldelaguitarra.rh","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCD8NaKkZS8PuUOHqop7AYOA/about","95","verified","2026-08-16","2026-08-16"
"el de la tinta","EL DE LA TINTA","instagram","https://www.instagram.com/eldelatinta_oficial/profilecard","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCAhyOrrBKBdAIHf0HtDXPKw/about","95","verified","2026-08-16","2026-08-16"
"el de la tinta","EL DE LA TINTA","tiktok","https://www.tiktok.com/@eldelatinta_oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCAhyOrrBKBdAIHf0HtDXPKw/about","95","verified","2026-08-16","2026-08-16"
"el duelo","EL DUELO","facebook","https://www.facebook.com/thegroupduelo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCnBJl5OoARoqJPn1mCRn9Ng/about","95","verified","2026-08-16","2026-08-16"
"el duelo","EL DUELO","instagram","https://www.instagram.com/thegroupduelo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCnBJl5OoARoqJPn1mCRn9Ng/about","95","verified","2026-08-16","2026-08-16"
"el duelo","EL DUELO","tiktok","https://www.tiktok.com/@thegroupduelo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCnBJl5OoARoqJPn1mCRn9Ng/about","95","verified","2026-08-16","2026-08-16"
"el duelo","EL DUELO","twitter","https://twitter.com/thegroupduelo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCnBJl5OoARoqJPn1mCRn9Ng/about","95","verified","2026-08-16","2026-08-16"
"el fantasma","El Fantasma","facebook","https://www.facebook.com/elfantasmaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9kHcAu8pGPY7PyKOnK7pfg/about","95","verified","2026-08-16","2026-08-16"
"el fantasma","El Fantasma","instagram","https://www.instagram.com/elfantasmaoficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q98853525 | https://www.youtube.com/channel/UC9kHcAu8pGPY7PyKOnK7pfg/about","95","verified","2026-08-16","2026-08-16"
"el fantasma","El Fantasma","tiktok","https://www.tiktok.com/@elfantasma.oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9kHcAu8pGPY7PyKOnK7pfg/about","95","verified","2026-08-16","2026-08-16"
"el fantasma","El Fantasma","twitter","https://x.com/elfantasmamusic","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q98853525","95","verified","2026-08-16","2026-08-16"
"el komander","El Komander","facebook","http://www.facebook.com/El.Komander.Oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9p4UQmMMmg_9cR2vuRX3eQ/about","95","verified","2026-08-16","2026-08-16"
"el komander","El Komander","instagram","http://www.instagram.com/soyelkomander1","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9p4UQmMMmg_9cR2vuRX3eQ/about","95","verified","2026-08-16","2026-08-16"
"el komander","El Komander","tiktok","http://www.tiktok.com/@alfreditokomander","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9p4UQmMMmg_9cR2vuRX3eQ/about","95","verified","2026-08-16","2026-08-16"
"el komander","El Komander","twitter","http://www.twitter.com/el_komander1","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC9p4UQmMMmg_9cR2vuRX3eQ/about","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","facebook","https://www.facebook.com/mimosoyooficial","verified_youtube_identity_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q99883999","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","facebook","https://www.facebook.com/ElMimosoOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCOMwD1nrJZ6-0Ml5KyanVSg/about","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","instagram","https://www.instagram.com/mimosoyo","verified_youtube_identity_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q99883999","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","instagram","https://instagram.com/mimosoyo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCOMwD1nrJZ6-0Ml5KyanVSg/about","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","tiktok","https://www.tiktok.com/@elmimosoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCOMwD1nrJZ6-0Ml5KyanVSg/about","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","twitter","https://x.com/mimosoyo","verified_youtube_identity_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q99883999","95","verified","2026-08-16","2026-08-16"
"el mimoso","El Mimoso","twitter","https://twitter.com/mimosoyo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCOMwD1nrJZ6-0Ml5KyanVSg/about","95","verified","2026-08-16","2026-08-16"
"el padrinito toys","El Padrinito Toys","facebook","https://www.facebook.com/elpadrinitotoysoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8xs-Y5_b4fcsxQgBjH4mhQ/about","95","verified","2026-08-16","2026-08-16"
"el padrinito toys","El Padrinito Toys","instagram","https://www.instagram.com/elpadrinitotoys","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8xs-Y5_b4fcsxQgBjH4mhQ/about","95","verified","2026-08-16","2026-08-16"
"el padrinito toys","El Padrinito Toys","tiktok","https://www.tiktok.com/@elpadrinitotoys","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8xs-Y5_b4fcsxQgBjH4mhQ/about","95","verified","2026-08-16","2026-08-16"
"el poder del norte","El Poder Del Norte","facebook","https://www.facebook.com/El-Poder-OnLine-271273226261231","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q5351854","95","verified","2026-08-16","2026-08-16"
"el poder del norte","El Poder Del Norte","twitter","https://x.com/ElPoderOnLine","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q5351854","95","verified","2026-08-16","2026-08-16"
"el potro de sinaloa","El Potro De Sinaloa","facebook","https://www.facebook.com/ElPotroDeSinaloaMusica","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q5351886","95","verified","2026-08-16","2026-08-16"
"el potro de sinaloa","El Potro De Sinaloa","facebook","https://www.facebook.com/ElPotroDeSinaloaofficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCHxZ-lV2Ajzic4OPQOQuabg/about","95","verified","2026-08-16","2026-08-16"
"el potro de sinaloa","El Potro De Sinaloa","instagram","https://www.instagram.com/elpotrodesinaloa","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q5351886","95","verified","2026-08-16","2026-08-16"
"el randal","El Randal","facebook","https://www.facebook.com/profile.php","verified_youtube_channel+channel_about_external_link+duplicate_catalog_assignment","https://www.youtube.com/channel/UCuYalqC23O2I9Ng7EhJCnRA/about","60","review","2026-08-16",""
"el randal","El Randal","instagram","https://www.instagram.com/elrandalll","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCuYalqC23O2I9Ng7EhJCnRA/about","95","verified","2026-08-16","2026-08-16"
"el randal","El Randal","tiktok","https://www.tiktok.com/@elrandalll","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCuYalqC23O2I9Ng7EhJCnRA/about","95","verified","2026-08-16","2026-08-16"
"el tigrillo palma","El Tigrillo Palma","facebook","https://www.facebook.com/ElTigrilloPalmaOficial","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"el tigrillo palma","El Tigrillo Palma","instagram","https://www.instagram.com/eltigrillopalma","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"el trono de mexico","El Trono de Mexico","facebook","https://www.facebook.com/eltronodemexico","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q5352290","95","verified","2026-08-16","2026-08-16"
"el trono de mexico","El Trono de Mexico","instagram","https://www.instagram.com/tronodemexico","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC7QCc80oXrM4-hLrhhp9zzw/about","95","verified","2026-08-16","2026-08-16"
"el trono de mexico","El Trono de Mexico","twitter","https://x.com/eltronodemexico","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q5352290","95","verified","2026-08-16","2026-08-16"
"el trono de mexico","El Trono de Mexico","twitter","https://twitter.com/ElTronodeMexico","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC7QCc80oXrM4-hLrhhp9zzw/about","95","verified","2026-08-16","2026-08-16"
"el yaki","El Yaki","facebook","https://www.facebook.com/elyakioficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCZNst0MmGWVQa2ZffVQU5_g/about","95","verified","2026-08-16","2026-08-16"
"el yaki","El Yaki","instagram","http://instagram.com/elyakioficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCZNst0MmGWVQa2ZffVQU5_g/about","95","verified","2026-08-16","2026-08-16"
"el yaki","El Yaki","twitter","https://twitter.com/Luiselyaki","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCZNst0MmGWVQa2ZffVQU5_g/about","95","verified","2026-08-16","2026-08-16"
"emmanuel","Emmanuel","facebook","https://www.facebook.com/EmmanuelOficial","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q329729","95","verified","2026-08-16","2026-08-16"
"emmanuel","Emmanuel","instagram","https://www.instagram.com/emmanueloficial","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q329729","95","verified","2026-08-16","2026-08-16"
"emmanuel","Emmanuel","twitter","https://x.com/emmanueloficial","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q329729","95","verified","2026-08-16","2026-08-16"
"emmanuellcortess","emmanuellcortess_","facebook","https://www.facebook.com/emmanuel.cortes.295304","recent_artist_press_release_with_booking_contacts","https://radionotas.com/2025/09/04/emmanuel-cortes-busca-conquistar-la-escena-radiofonica-regalando-mucho-amor/","85","verified","2026-08-16",""
"emmanuellcortess","emmanuellcortess_","instagram","https://www.instagram.com/emmanuellcortessss","recent_artist_press_release_with_booking_contacts","https://radionotas.com/2025/09/04/emmanuel-cortes-busca-conquistar-la-escena-radiofonica-regalando-mucho-amor/","90","verified","2026-08-16",""
"emmanuellcortess","emmanuellcortess_","tiktok","https://www.tiktok.com/@emmanuellcortess_","recent_artist_press_release_with_booking_contacts","https://radionotas.com/2025/09/04/emmanuel-cortes-busca-conquistar-la-escena-radiofonica-regalando-mucho-amor/","90","verified","2026-08-16",""
"enigma norteno","Enigma Norteño","facebook","http://www.facebook.com/enigmanorteno","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCK-fLQw2hI7AaVHpLro5_oA/about","95","verified","2026-08-16","2026-08-16"
"enigma norteno","Enigma Norteño","instagram","http://www.instagram.com/enigmanorteno","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCK-fLQw2hI7AaVHpLro5_oA/about","95","verified","2026-08-16","2026-08-16"
"enigma norteno","Enigma Norteño","tiktok","http://www.tiktok.com/@enigmanorteno","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCK-fLQw2hI7AaVHpLro5_oA/about","95","verified","2026-08-16","2026-08-16"
"enigma norteno","Enigma Norteño","twitter","http://www.twitter.com/enigmanorteno","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCK-fLQw2hI7AaVHpLro5_oA/about","95","verified","2026-08-16","2026-08-16"
"esau ortiz","Esau Ortiz","facebook","https://www.facebook.com/esau.ortiz.7923","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCV2FtvQcTffuwkICWNvLeDQ/about","95","verified","2026-08-16","2026-08-16"
"esau ortiz","Esau Ortiz","instagram","https://www.instagram.com/esau.ortiz_","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCV2FtvQcTffuwkICWNvLeDQ/about","95","verified","2026-08-16","2026-08-16"
"esau ortiz","Esau Ortiz","tiktok","https://www.tiktok.com/@esauortiz29","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCV2FtvQcTffuwkICWNvLeDQ/about","95","verified","2026-08-16","2026-08-16"
"eslabon armado","Eslabon Armado","tiktok","https://www.tiktok.com/@eslabonarmadooficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCE7RM8YvsgoJdXvYsWn2wbw/about","95","verified","2026-08-16","2026-08-16"
"esperon","Esperón","facebook","https://www.facebook.com/EsperonOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCAd2i_6WeGwyeeJ-zmcdJgg/about","95","verified","2026-08-16","2026-08-16"
"esperon","Esperón","instagram","https://www.instagram.com/esperon.mx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCAd2i_6WeGwyeeJ-zmcdJgg/about","95","verified","2026-08-16","2026-08-16"
"esperon","Esperón","twitter","https://twitter.com/Esperon__","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCAd2i_6WeGwyeeJ-zmcdJgg/about","95","verified","2026-08-16","2026-08-16"
"espinoza paz","Espinoza Paz","facebook","https://www.facebook.com/EspinozaPaz","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCSN8m0p-1RNoNljhNawQRhA/about","95","verified","2026-08-16","2026-08-16"
"espinoza paz","Espinoza Paz","instagram","https://www.instagram.com/espinozapaz","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q3373418 | https://www.youtube.com/channel/UCSN8m0p-1RNoNljhNawQRhA/about","95","verified","2026-08-16","2026-08-16"
"espinoza paz","Espinoza Paz","tiktok","https://www.tiktok.com/@espinozapaz","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCSN8m0p-1RNoNljhNawQRhA/about","95","verified","2026-08-16","2026-08-16"
"espinoza paz","Espinoza Paz","twitter","https://x.com/EspinozaOficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q3373418","95","verified","2026-08-16","2026-08-16"
"espinoza paz","Espinoza Paz","twitter","https://twitter.com/espinozaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCSN8m0p-1RNoNljhNawQRhA/about","95","verified","2026-08-16","2026-08-16"
"estevan plazola","Estevan Plazola","instagram","https://www.instagram.com/estevanplazola","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"ezequiel pena","Ezequiel Peña","facebook","https://www.facebook.com/chequepenapaginaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCxJGt58noEUO3mTQg3nUx2A/about","95","verified","2026-08-16","2026-08-16"
"ezequiel pena","Ezequiel Peña","instagram","https://www.instagram.com/chequepena","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCxJGt58noEUO3mTQg3nUx2A/about","95","verified","2026-08-16","2026-08-16"
"ezequiel pena","Ezequiel Peña","tiktok","https://www.tiktok.com/@chequepena","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCxJGt58noEUO3mTQg3nUx2A/about","95","verified","2026-08-16","2026-08-16"
"farid dieck","Farid Dieck","facebook","https://www.facebook.com/faridieck","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC83J3suUsNnOacIkqOyKvhw/about","95","verified","2026-08-16","2026-08-16"
"farid dieck","Farid Dieck","instagram","https://www.instagram.com/faridieck","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC83J3suUsNnOacIkqOyKvhw/about","95","verified","2026-08-16","2026-08-16"
"farid dieck","Farid Dieck","tiktok","https://www.tiktok.com/@faridieck","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC83J3suUsNnOacIkqOyKvhw/about","95","verified","2026-08-16","2026-08-16"
"farid dieck","Farid Dieck","twitter","https://twitter.com/faridieck","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC83J3suUsNnOacIkqOyKvhw/about","95","verified","2026-08-16","2026-08-16"
"fidel rueda","Fidel Rueda","facebook","https://www.facebook.com/FidelRueda","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCedd-RlAp0pa0zGqa9OixZA/about","95","verified","2026-08-16","2026-08-16"
"fidel rueda","Fidel Rueda","instagram","https://www.instagram.com/fidelruedaoficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q5861588","95","verified","2026-08-16","2026-08-16"
"fidel rueda","Fidel Rueda","instagram","http://instagram.com/fidelruedaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCedd-RlAp0pa0zGqa9OixZA/about","95","verified","2026-08-16","2026-08-16"
"fidel rueda","Fidel Rueda","twitter","https://x.com/Cfidelrueda","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q5861588","95","verified","2026-08-16","2026-08-16"
"fidel rueda","Fidel Rueda","twitter","https://twitter.com/cfidelrueda","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCedd-RlAp0pa0zGqa9OixZA/about","95","verified","2026-08-16","2026-08-16"
"fito olivares y la pura sabrosura","Fito Olivares Y La Pura Sabrosura","facebook","https://www.facebook.com/profile.php","verified_youtube_channel+channel_about_external_link+duplicate_catalog_assignment","https://www.youtube.com/channel/UC6DroPTkPku8GhTDeG7JB5A/about","60","review","2026-08-16",""
"fuerza regida","Fuerza Regida","facebook","https://www.facebook.com/fuerzaregida","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q118466501","95","verified","2026-08-16","2026-08-16"
"fuerza regida","Fuerza Regida","instagram","https://www.instagram.com/fuerzaregida","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q118466501","95","verified","2026-08-16","2026-08-16"
"fuerza regida","Fuerza Regida","tiktok","https://www.tiktok.com/@fuerzaregida","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q118466501","95","verified","2026-08-16","2026-08-16"
"fuerza regida","Fuerza Regida","twitter","https://x.com/FuerzaRegidafr","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q118466501","95","verified","2026-08-16","2026-08-16"
"gabito ballesteros","Gabito Ballesteros","instagram","https://www.instagram.com/gabitoballesteros","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCwXOir2rOedINl5PcB4dYqw/about","95","verified","2026-08-16","2026-08-16"
"gabito ballesteros","Gabito Ballesteros","instagram","https://instagram.com/gabitoballesteros","official_linktree_manual_review","https://linktr.ee/gabitoballesteros","95","verified","2026-08-16",""
"gabito ballesteros","Gabito Ballesteros","tiktok","https://www.tiktok.com/@gabitoballesteros","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCwXOir2rOedINl5PcB4dYqw/about","95","verified","2026-08-16","2026-08-16"
"gabito ballesteros","Gabito Ballesteros","tiktok","https://tiktok.com/@gabitoballesteros","official_linktree_manual_review","https://linktr.ee/gabitoballesteros","95","verified","2026-08-16",""
"gerardo coronel","Gerardo Coronel","facebook","https://www.facebook.com/eljerryoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCy8fj_SsFy11IE6EH5gjJtA/about","95","verified","2026-08-16","2026-08-16"
"gerardo coronel","Gerardo Coronel","instagram","https://www.instagram.com/eljerry__oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCy8fj_SsFy11IE6EH5gjJtA/about","95","verified","2026-08-16","2026-08-16"
"gerardo coronel","Gerardo Coronel","tiktok","https://www.tiktok.com/@gerardocoronel_eljerry","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCy8fj_SsFy11IE6EH5gjJtA/about","95","verified","2026-08-16","2026-08-16"
"gerardo diaz y su gerarquia","GERARDO DIAZ Y SU GERARQUIA","facebook","https://www.facebook.com/GerardoDiazYSuGerarquia","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"gerardo diaz y su gerarquia","GERARDO DIAZ Y SU GERARQUIA","instagram","https://www.instagram.com/gerardodiazysugerarquia","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"gerardo diaz y su gerarquia","GERARDO DIAZ Y SU GERARQUIA","tiktok","https://www.tiktok.com/@gerardodiazysugerarquia","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"gerardo ortiz","Gerardo Ortiz","facebook","https://www.facebook.com/GerardoOrtizNet","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCfxLuDIVfwArsz5waYMMLDQ/about","95","verified","2026-08-16","2026-08-16"
"gerardo ortiz","Gerardo Ortiz","instagram","https://www.instagram.com/gerardoortizoficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q15463707 | https://www.youtube.com/channel/UCfxLuDIVfwArsz5waYMMLDQ/about","95","verified","2026-08-16","2026-08-16"
"gerardo ortiz","Gerardo Ortiz","twitter","https://x.com/gerardoortiznet","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q15463707","95","verified","2026-08-16","2026-08-16"
"gerardo ortiz","Gerardo Ortiz","twitter","https://twitter.com/gerardoortiznet","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCfxLuDIVfwArsz5waYMMLDQ/about","95","verified","2026-08-16","2026-08-16"
"gerardo reyes","Gerardo Reyes","facebook","http://www.facebook.com/gerardoreyes0","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCM78_WGPINP9v7xgwSZVLJQ/about","95","verified","2026-08-16","2026-08-16"
"german montero","Germán Montero","facebook","https://www.facebook.com/GermanMonteromx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC1o9DLJKX9-sKwvenF8MQBA/about","95","verified","2026-08-16","2026-08-16"
"german montero","Germán Montero","instagram","https://www.instagram.com/germanmontero5","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC1o9DLJKX9-sKwvenF8MQBA/about","95","verified","2026-08-16","2026-08-16"
"german montero","Germán Montero","tiktok","https://www.tiktok.com/@germanmontero5","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC1o9DLJKX9-sKwvenF8MQBA/about","95","verified","2026-08-16","2026-08-16"
"german montero","Germán Montero","twitter","https://x.com/GermanMontero5","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC1o9DLJKX9-sKwvenF8MQBA/about","95","verified","2026-08-16","2026-08-16"
"giovanny ayala","Giovanny Ayala","facebook","https://www.facebook.com/GiovannyAyalaNet","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCeg-LciFWg0EDL2d7dY-sQA/about","95","verified","2026-08-16","2026-08-16"
"giovanny ayala","Giovanny Ayala","instagram","https://www.instagram.com/giovannyayala","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCeg-LciFWg0EDL2d7dY-sQA/about","95","verified","2026-08-16","2026-08-16"
"giovanny ayala","Giovanny Ayala","tiktok","https://www.tiktok.com/@ayalagio","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCeg-LciFWg0EDL2d7dY-sQA/about","95","verified","2026-08-16","2026-08-16"
"giovanny ayala","Giovanny Ayala","twitter","https://twitter.com/GiovannyAyala10","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCeg-LciFWg0EDL2d7dY-sQA/about","95","verified","2026-08-16","2026-08-16"
"gloria trevi","Gloria Trevi","facebook","https://www.facebook.com/gloriatrevioficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q388035 | https://www.youtube.com/channel/UCNZazBoobtvziOGR65QQVog/about","95","verified","2026-08-16","2026-08-16"
"gloria trevi","Gloria Trevi","instagram","https://www.instagram.com/gloriatrevi","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q388035 | https://www.youtube.com/channel/UCNZazBoobtvziOGR65QQVog/about","95","verified","2026-08-16","2026-08-16"
"gloria trevi","Gloria Trevi","tiktok","https://www.tiktok.com/@gloriatrevioficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCNZazBoobtvziOGR65QQVog/about","95","verified","2026-08-16","2026-08-16"
